,Zipcode,Lat,Lng
1476,67701,39.3702882,-101.0711758
1477,51554,41.1459741,-95.6826122
1478,63620,37.4447529,-90.6962853
1479,67005,37.0501923,-96.9638624
1480,64116,39.1584696,-94.5727598
1481,63863,36.5877934,-89.9813445
1482,63601,37.8287491,-90.5446912
1483,67205,37.75646649999999,-97.4056928
1484,68014,37.75646649999999,-97.4056928
1485,66061,38.9071042,-94.8728093
1486,66739,37.1414228,-94.6657027
1487,68801,40.96284740000001,-98.2869478
1488,65742,37.1503472,-93.0776568
1489,64120,39.1347147,-94.5160396
1490,68802,39.1347147,-94.5160396
1491,50309,41.5816456,-93.6243133
1492,66218,39.00297219999999,-94.8209596
1493,52656,40.726898,-91.4628042
1494,52402,42.0166364,-91.6663523
1495,63011,38.6044507,-90.5588787
1496,52556,41.003145,-91.9294681
1497,51238,43.0799373,-95.9198387
1498,66749,37.9599544,-95.4149003
1499,66441,38.9934413,-96.8779926
1500,65803,37.294172,-93.29861059999999
1501,68901,40.5943468,-98.37457169999999
1502,68901,40.5943468,-98.37457169999999
1503,66618,39.1582314,-95.7510475
1504,52638,40.8456659,-91.26503489999999
1505,52240,41.6113703,-91.50150090000001
1506,68701,42.0375938,-97.394882
1507,52501,41.0543785,-92.4208713
1508,67212,37.7071863,-97.4327273
1509,63701,37.3067825,-89.5247581
1510,50616,43.0275603,-92.6586401
1511,64050,39.1024788,-94.4079213
1512,52730,41.7798757,-90.3936722
1513,64068,39.2593487,-94.3770704
1514,68644,41.7228102,-97.6765157
1515,63645,37.5103298,-90.3371889
1516,50401,43.1683261,-93.21814769999999
1517,51054,42.3976322,-96.30134319999999
1518,50135,41.7446306,-92.8776638
1519,63052,38.3895524,-90.4219444
1520,63701,37.3067825,-89.5247581
1521,68041,41.2477933,-96.5036433
1522,64844,36.9440683,-94.21283369999999
1523,64804,37.0193161,-94.5005808
1524,65801,37.2154752,-93.29471799999999
1525,50401,43.1683261,-93.21814769999999
1526,63080,38.1855633,-91.02032240000001
1527,67501,37.9854328,-97.9374948
1528,69153,41.0484671,-101.6612934
1529,68064,41.3666474,-96.3438785
1530,68102-1895,41.2661075,-95.93304549999999
1531,64801,37.1034245,-94.5418141
1532,68803-5604,40.9532916,-98.4184224
1533,50022,41.4520379,-95.01824599999999
1534,68467,40.8315698,-97.56805949999999
1535,68467,40.8315698,-97.56805949999999
1536,52001,42.5292381,-90.6962853
1537,67042,37.8251682,-96.79223549999999
1538,67530,38.3423212,-98.8142264
1539,64850,36.852261,-94.3770704
1540,63801,36.9103926,-89.5874819
1541,50265,41.5507357,-93.7333537
1542,51566,40.9596044,-95.26844369999999
1543,63068,38.5415904,-91.2313618
1544,50616,43.0275603,-92.6586401
1545,52632,40.442894,-91.4241426
1546,63362,38.9216987,-90.8865834
1547,68701,42.0375938,-97.394882
1548,65738,37.1380586,-93.5205641
1549,63023,38.2510176,-90.73427339999999
1550,63090,38.5434439,-91.0394635
1551,63145,38.7519714,-90.36071369999999
1552,67156,37.22089160000001,-96.9638624
1553,65769,36.9161698,-93.76382559999999
1554,63025,38.5043782,-90.62041649999999
1555,67449,38.6603432,-96.8779926
1556,63088,38.5522581,-90.4927134
1557,65582,38.1738674,-91.949021
1558,51306,38.1738674,-91.949021
1559,63631,37.7530734,-90.7818089
1560,63630,37.9973574,-90.73427339999999
1561,63664,37.9323059,-90.9438468
1562,63071,38.1658037,-90.8484524
1563,50703,42.5479071,-92.2827384
1564,68462,40.9563346,-96.5143087
1565,63301,38.8405221,-90.46910969999999
1566,63301,38.8405221,-90.46910969999999
1567,68901,40.5943468,-98.37457169999999
1568,63044,38.767401,-90.44080369999999
1569,64421,38.767401,-90.44080369999999
1570,50616,43.0275603,-92.6586401
1571,67882,37.7957939,-99.87947439999999
1572,84102,40.76049,-111.8658015
1573,59414,47.5253971,-111.2688226
1574,80127,39.5350229,-105.1492869
1575,59912,48.4479632,-114.1413442
1576,59711,46.10953139999999,-113.0212247
1577,58053,46.0220172,-97.1810721
1578,59465,46.0220172,-97.1810721
1579,59631,46.2853813,-112.3722953
1580,82070,41.36483430000001,-105.876004
1581,81433,37.8543181,-107.6215321
1582,84010,40.8684042,-111.8449346
1583,80221,39.80429470000001,-105.0206757
1584,80461,39.2750853,-106.2992912
1585,80481,40.1028037,-105.488828
1586,59465,40.1028037,-105.488828
1587,80452,39.7942815,-105.6177942
1588,80216,39.7845048,-104.9797753
1589,81006,38.2292616,-104.4956239
1590,84092,40.5510478,-111.7376178
1591,80204,39.7380371,-105.0265195
1592,81645,39.4734329,-106.4641459
1593,59635,46.5390802,-111.8171443
1594,57706,44.1521528,-103.0731459
1595,84628,39.9200912,-112.166867
1596,82005,41.1431486,-104.8746508
1597,84010,40.8684042,-111.8449346
1598,59872,47.1497031,-114.9626904
1599,57754,44.25818,-103.9202395
1600,84056,41.1225148,-111.9939817
1601,59715,45.6910549,-110.9438884
1602,84010,40.8684042,-111.8449346
1603,84074,40.5916513,-112.3099336
1604,84071,40.3882581,-112.3576199
1605,84044,40.7388429,-112.1072528
1606,84006,40.5914444,-112.1191757
1607,59923,48.2145326,-115.4365207
1608,59923,48.2145326,-115.4365207
1609,81212,38.5558236,-105.3131185
1610,59101,45.5576428,-108.3942141
1611,80018,39.70577710000001,-104.6937674
1612,80303,40.0005378,-105.2077798
1613,84047,40.61129589999999,-111.8985922
1614,59851,46.8794566,-113.8977715
1615,58701,48.1409274,-101.3134847
1616,59701,46.0600227,-112.490614
1617,84535,37.9544337,-109.2831531
1618,84535,37.9544337,-109.2831531
1619,59019,45.6041631,-109.2681386
1620,84107,40.6620696,-111.8866683
1621,82636,42.898257,-106.2051484
1622,81130,37.8235744,-107.0067031
1623,84407,37.8235744,-107.0067031
1624,84116,40.8038325,-112.0237903
1625,84116,40.8038325,-112.0237903
1626,84060,40.6365451,-111.4991334
1627,80402,39.7408671,-105.2018568
1628,80022,39.866593,-104.7754307
1629,84116,40.8038325,-112.0237903
1630,80022,39.866593,-104.7754307
1631,84047,40.61129589999999,-111.8985922
1632,59750,45.8813076,-112.6760459
1633,81201,38.5560641,-106.2051484
1634,81611,39.1116318,-106.8650395
1635,59808,46.9870522,-114.1335617
1636,81224,38.8697746,-106.9814332
1637,81132,37.6231283,-106.3934777
1638,84074,40.5916513,-112.3099336
1639,59601,46.5570751,-112.2285158
1640,81436,46.5570751,-112.2285158
1641,84029,40.6725315,-112.762883
1642,84104,40.7434064,-111.9880199
1643,80216,39.7845048,-104.9797753
1644,84104,40.7434064,-111.9880199
1645,57793,44.5011346,-103.619206
1646,57107,43.6071315,-96.81366419999999
1647,80022,39.866593,-104.7754307
1648,94086,37.371859,-122.0212337
1649,94086,37.371859,-122.0212337
1650,95670,38.5961116,-121.2969674
1651,94501,37.7712165,-122.2824021
1652,92501,33.999677,-117.3675233
1653,94607,37.8134679,-122.307917
1654,89447,38.9524739,-119.1390642
1655,96929,13.5270388,144.884404
1656,85630,31.9025311,-110.1640846
1657,95051,37.3598283,-121.9814354
1658,95642,38.370187,-120.734995
1659,85235,38.370187,-120.734995
1660,93210,36.2615718,-120.4357631
1661,92311,34.9744981,-116.9616941
1662,93257,36.0651915,-119.0167603
1663,96086,41.9132748,-123.2255361
1664,93203,35.0626492,-118.8130675
1665,92055,33.4209412,-117.4321452
1666,89401,33.4209412,-117.4321452
1667,93429,34.8454172,-120.5451797
1668,95342,34.8454172,-120.5451797
1669,95546,41.1122923,-123.7339176
1670,93210,36.2615718,-120.4357631
1671,95482,39.14119700000001,-123.213851
1672,94520,38.0349026,-122.026918
1673,90280,33.9432948,-118.188329
1674,95546,41.1122923,-123.7339176
1675,93907,36.7918545,-121.6511258
1676,94043,37.428434,-122.0723816
1677,[blank code],37.428434,-122.0723816
1678,90006,34.0470832,-118.2965121
1679,96759,21.4630936,-158.062676
1680,95531,41.7557501,-124.2025913
1681,93524,34.9326031,-117.9073244
1682,92709,34.9326031,-117.9073244
1683,94042,37.3931794,-122.0778761
1684,95119,37.2318159,-121.7822278
1685,93901,36.6623815,-121.6454222
1686,93933,36.680194,-121.7822278
1687,93706,36.67839379999999,-119.9277947
1688,95618,38.518893,-121.6511258
1689,92392,34.4854334,-117.4203974
1690,93033,34.1599885,-119.1274334
1691,85343,33.33345500000001,-112.6854173
1692,94304,37.3813444,-122.1802812
1693,85253,33.5388471,-111.9641728
1694,93650,36.8420172,-119.8019498
1695,94040,37.3785351,-122.086585
1696,95051,37.3598283,-121.9814354
1697,95051,37.3598283,-121.9814354
1698,95014,37.31317,-122.0723816
1699,86327,34.5840721,-112.0953297
1700,96001,40.5441948,-122.4617007
1701,96094,41.4597837,-122.4329242
1702,94041,37.386812,-122.0751549
1703,90280,33.9432948,-118.188329
1704,91109,34.1561783,-118.1528623
1705,95814,38.5824933,-121.4941738
1706,93446,35.6573145,-120.7579834
1707,95965,39.5137274,-121.5568104
1708,95616,38.5474428,-121.7765309
1709,95959,39.3153201,-120.9417368
1710,95376,37.7345254,-121.43419
1711,94550,37.6536947,-121.6739371
1712,96120,37.6536947,-121.6739371
1713,94804,37.9158152,-122.3390936
1714,95112,37.3456227,-121.8847222
1715,95965,39.5137274,-121.5568104
1716,85309,33.5414884,-112.3755018
1717,92518,33.888079,-117.2734901
1718,95655,38.548973,-121.2798033
1719,95652,38.6634039,-121.4056153
1720,92833,33.8749591,-117.9659037
1721,95203,37.9536006,-121.3255688
1722,95425,38.8143447,-123.0113568
1723,95351,37.6183927,-120.9933678
1724,94035,37.41752,-122.0525
1725,94086,37.371859,-122.0212337
1726,90502,33.8331717,-118.2906661
1727,85008,33.4660406,-112.0118669
1728,85501,33.552824,-110.7599266
1729,95050,37.3539663,-121.9529992
1730,96786,21.5485043,-157.9762097
1731,95043,21.5485043,-157.9762097
1732,92408,34.0868517,-117.2617329
1733,85041,33.3885174,-112.1132142
1734,92408,34.0868517,-117.2617329
1735,90602,33.9717336,-118.0215363
1736,91754,34.0472318,-118.1415261
1737,92831,33.881922,-117.8956062
1738,96910,37.09024,-95.712891
1739,93015,34.4163612,-118.8829816
1740,96950,15.1850483,145.7467259
1741,96950,15.1850483,145.7467259
1742,96860,21.3563454,-157.9382041
1743,90270,33.9876248,-118.1854042
1744,85338,33.3602393,-112.4053046
1745,93725,36.6765725,-119.7194377
1746,92683,33.7531536,-118.0010421
1747,94043,37.428434,-122.0723816
1748,89831,41.7173606,-116.1123078
1749,95367,37.7280941,-120.9474747
1750,92377,34.1559542,-117.4027743
1751,95813,38.6024828,-121.4470463
1752,91601,34.1658804,-118.3637264
1753,91209,34.1466221,-118.2519928
1754,91209,34.1466221,-118.2519928
1755,90086,34.06,-118.24
1756,91733,34.0499095,-118.0478826
1757,91706,34.0812006,-117.9834738
1758,91801,34.0837958,-118.1181199
1759,91744,34.0274622,-117.9307584
1760,96857,21.4954957,-158.0626555
1761,93662,36.5441315,-119.6267347
1762,95330,37.8134216,-121.2969674
1763,94952,38.235501,-122.6420207
1764,95002,37.4268706,-121.9721944
1765,90280,33.9432948,-118.188329
1766,93277,36.3033521,-119.3831026
1767,94042,37.3931794,-122.0778761
1768,92251,32.8491869,-115.7338502
1769,91752,34.0050096,-117.5378439
1770,95422,38.9713832,-122.6616518
1771,95051,37.3598283,-121.9814354
1772,93727,36.7486376,-119.7078532
1773,96799,-14.2733653,-170.7030325
1774,94043,37.428434,-122.0723816
1775,95376,37.7345254,-121.43419
1776,94535,38.27814619999999,-121.9302449
1777,94124,37.7304167,-122.384425
1778,94086,37.371859,-122.0212337
1779,85734,32.1339524,-110.9737246
1780,94804,37.9158152,-122.3390936
1781,95380,37.47103329999999,-120.9187827
1782,90670,33.9414796,-118.0712981
1783,95066,37.0702838,-122.0155491
1784,95965,39.5137274,-121.5568104
1785,95117,37.3120731,-121.9643745
1786,85224,33.3260297,-111.8747445
1787,85369,33.3260297,-111.8747445
1788,99546,51.8411304,-176.631103
1789,99701,64.8388243,-147.7489362
1790,99501,61.2189229,-149.8503728
1791,98660,45.6837914,-122.7488096
1792,97211,45.5767359,-122.6386723
1793,98532,46.659901,-123.0681839
1794,98438,47.1145301,-122.4793731
1795,99701,64.8388243,-147.7489362
1796,83858,47.8409605,-116.8791817
1797,97103,46.1877469,-123.8312721
1798,98315,47.70394779999999,-122.7233671
1799,98315,47.70394779999999,-122.7233671
1800,97424,43.7887466,-123.0697275
1801,83469,45.4317458,-114.4624987
1802,98270,48.0563616,-122.1492224
1803,98666,45.63,-122.6699999
1804,98661,45.6405414,-122.6204002
1805,98337,47.56852629999999,-122.6397033
1806,83837,47.52919139999999,-116.0899308
1807,98531,46.7417817,-122.9490589
1808,99005,47.8323316,-117.3723442
1809,98421,47.2634707,-122.3868725
1810,98402,47.2529105,-122.4417426
1811,83201,42.8945981,-112.3540741
1812,99702,64.6766574,-147.0819059
1813,99506,61.27440309999999,-149.7871533
1814,99011,47.6266051,-117.6526326
1815,98903,46.5274967,-120.9521918
1816,97463,43.7373851,-122.4110534
1817,98433,47.0830271,-122.5613764
1818,98433,47.0830271,-122.5613764
1819,99505,61.30080859999999,-149.7106353
1820,99703,64.802185,-147.625422
1821,97630,42.2130921,-120.3798102
1822,98661,45.6405414,-122.6204002
1823,99211,45.6405414,-122.6204002
1824,97208,45.5287071,-122.678709
1825,99030,47.4806759,-117.1294484
1826,99019,47.6348259,-117.0644713
1827,98648,45.7031293,-121.9219494
1828,98532,46.659901,-123.0681839
1829,99352,46.23940899999999,-119.2934654
1830,99352,46.23940899999999,-119.2934654
1831,99352,46.23940899999999,-119.2934654
1832,99352,46.23940899999999,-119.2934654
1833,98134,47.583863,-122.3406748
1834,97217,45.59087340000001,-122.6931698
1835,98371,47.1971241,-122.3213693
1836,83401,43.5541523,-111.8804601
1837,98312,47.540416,-122.7705164
1838,97846,45.2494095,-117.2064355
1839,99207,47.6939041,-117.3932074
1840,83276,42.7447764,-111.5229817
1841,98438,47.1145301,-122.4793731
1842,98106,47.5476069,-122.3514653
1843,98168,47.4886652,-122.295521
1844,98357,48.3595152,-124.6353026
1845,97058,45.53354909999999,-121.1794264
1846,98438,47.1145301,-122.4793731
1847,97203,45.6008356,-122.760606
1848,99211,45.6008356,-122.760606
1849,99040,45.6008356,-122.760606
1850,98031,47.4105661,-122.1966209
1851,83276,42.7447764,-111.5229817
1852,98837,47.1808437,-119.28281
1853,83648,43.0231222,-115.8712752
1854,98278,48.3321731,-122.6898122
1855,98278,48.3321731,-122.6898122
1856,98345,47.69982539999999,-122.6199164
1857,99207,47.6939041,-117.3932074
1858,97601,42.2249288,-121.7816904
1859,99208,47.7872368,-117.4644801
1860,97015,45.4120158,-122.54578
1861,98247,48.9302913,-122.31069
1862,98247,48.9302913,-122.31069
1863,98225,48.7562157,-122.4894588
1864,99216,47.6761145,-117.2108821
1865,98352,47.2,-122.24
1866,98055,47.4623372,-122.2055058
1867,83201,42.8945981,-112.3540741
1868,98126,47.5762049,-122.3736284
1869,98501,46.9770179,-122.858419
1870,99301,46.3537739,-118.9197656
1871,98902,46.5926188,-120.5363432
1872,98358,48.055251,-122.6957072
1873,97231,45.6704753,-122.8229838
1874,98310,47.5940141,-122.6200119
1875,98038,47.4081994,-121.9774543
1876,98055,47.4623372,-122.2055058
1877,97060,45.53043659999999,-122.371366
1878,99919,55.6594309,-132.5228318
1879,98031,47.4105661,-122.1966209
1880,98827,48.8695224,-119.751346
1881,99207,47.6939041,-117.3932074
1882,83861,47.2237308,-116.5622428
1883,99501,61.2189229,-149.8503728
1884,83677,45.1033105,-115.5289483
1885,97378,45.0413019,-123.4614667
1886,97321,44.6393041,-123.1323005
1887,98606,45.7364677,-122.4519059
1888,98270,48.0563616,-122.1492224
1889,97844,45.8736675,-119.5201552
1890,83201,42.8945981,-112.3540741
1891,97058,45.53354909999999,-121.1794264
1892,97330,44.6385045,-123.2929399
1893,98663,45.657175,-122.6508104
1894,98661,45.6405414,-122.6204002
1895,98031,47.4105661,-122.1966209
1896,98110,47.6458327,-122.5434407
1897,98902,46.5926188,-120.5363432
